time;P_int
13980;0
14040;0
14100;0
14160;0
14220;0
14280;0
14340;0
14400;0
14460;0
14520;0
14580;0
14640;0
14700;0
14760;0
14820;0
14880;0
14940;0
15000;0
15060;0
15120;0
15180;0
15240;0
15300;0
15360;0
15420;0
15480;0
15540;0
15600;0
15660;0
15720;0
15780;0
15840;0
15900;0
15960;0
16020;0
16080;0
16140;0
16200;0
16260;0
16320;0
16380;0
16440;0
16500;0
16560;0
16620;0
16680;0
16740;0
16800;0
16860;0
16920;0
16980;0
17040;0
17100;0
17160;0
17220;0
17280;0
17340;0
17400;0
17460;0
17520;0
17580;0
17640;0
17700;0
17760;0
17820;0
17880;0
17940;0
18000;0
18060;0
18120;0
18180;0
18240;0
18300;0
18360;0
18420;0
18480;0
18540;0
18600;0
18660;0
18720;0
18780;0
18840;0
18900;0
18960;0
19020;0
19080;0
19140;0
19200;0
19260;0
19320;0
19380;0
19440;0
19500;0
19560;0
19620;0
19680;0
19740;0
19800;0
19860;0
19920;0
19980;0
20040;0
20100;0
20160;0
20220;0
20280;0
20340;0
20400;0
20460;0
20520;0
20580;0
20640;0
20700;0
20760;0
20820;0
20880;0
20940;0
21000;0
21060;0
21120;0
21180;0
21240;0
21300;0
21360;0
21420;0
21480;0
21540;0
21600;0
21660;0
21720;0
21780;0
21840;0
21900;0
21960;0
22020;0
22080;0
22140;0
22200;0
22260;0
22320;0
22380;0
22440;0
22500;0
22560;0
22620;0
22680;0
22740;0
22800;0
22860;0
22920;0
22980;0
23040;0
23100;0
23160;0
23220;0
23280;0
23340;0
23400;0
23460;0
23520;0
23580;0
23640;0
23700;0
23760;0
23820;0
23880;0
23940;0
24000;0
24060;0
24120;0
24180;0
24240;0
24300;0
24360;0
24420;0
24480;0
24540;0
24600;0
24660;0
24720;0
24780;0
24840;0
24900;0
24960;0
25020;0
25080;0
25140;0
25200;0
25260;0
25320;0
25380;0
25440;0
25500;0
25560;0
25620;0
25680;0
25740;0
25800;0
25860;0
25920;0
25980;0
26040;0
26100;0
26160;0
26220;0
26280;0
26340;0
26400;0
26460;0
26520;0
26580;0
26640;0
26700;0
26760;0
26820;0
26880;0
26940;0
27000;0
27060;0
27120;0
27180;0
27240;0
27300;0
27360;0
27420;1.8
27480;0
27540;0
27600;0
27660;0
27720;0
27780;0
27840;0
27900;0
27960;0
28020;0
28080;1.8
28140;0.6
28200;0
28260;0
28320;0
28380;0
28440;0
28500;0
28560;0
28620;0
28680;0
28740;0
28800;0
28860;0
28920;0
28980;0
29040;0
29100;0
29160;0
29220;0
29280;0
29340;0
29400;0
29460;0
29520;0
29580;0
29640;0
29700;1.8
29760;0.6
29820;0
29880;0
29940;0
30000;0
30060;0
30120;0
30180;0
30240;0
30300;0
30360;1.8
30420;0.6
30480;0
30540;0
30600;0
30660;0
30720;0
30780;0
30840;0
30900;1.8
30960;0
31020;0
31080;0
31140;0
31200;0
31260;0
31320;0
31380;0
31440;0
31500;0
31560;0
31620;0
31680;0
31740;0
31800;0
31860;0
31920;0
31980;0
32040;0
32100;0
32160;0
32220;0
32280;0
32340;0
32400;0
32460;0
32520;0
32580;0
32640;0
32700;0
32760;0
32820;0
32880;0
32940;0
33000;0
33060;0
33120;0
33180;0
33240;0
33300;0
33360;0
33420;0
33480;0
33540;0
33600;0
33660;0
33720;0
33780;0
33840;0
33900;0
33960;0
34020;0
34080;0
34140;0
34200;0
34260;0
34320;0
34380;0
34440;0
34500;0
34560;0
34620;0
34680;0
34740;0
34800;0
34860;0
34920;0
34980;0
35040;0
35100;0
35160;0
35220;0
35280;0
35340;2.4
35400;1.2
35460;0
35520;0
35580;3
35640;1.2
35700;0
35760;2.4
35820;1.8
35880;0
35940;2.4
36000;2.4
36060;1.2
36120;0
36180;1.8
36240;1.8
36300;0
36360;3
36420;1.2
36480;2.4
36540;2.4
36600;3
36660;3.6
36720;4.2
36780;3
36840;4.2
36900;2.4
36960;3
37020;4.2
37080;3
37140;2.4
37200;2.4
37260;2.4
37320;2.4
37380;2.4
37440;2.4
37500;3
37560;3
37620;3.6
37680;4.2
37740;3.6
37800;4.8
37860;5.4
37920;3.6
37980;3
38040;3.6
38100;2.4
38160;3.6
38220;3
38280;3.6
38340;3.6
38400;3
38460;3
38520;2.4
38580;1.2
38640;0
38700;1.8
38760;1.2
38820;0
38880;1.8
38940;0.6
39000;0
39060;0
39120;0
39180;0
39240;2.4
39300;0
39360;0
39420;1.8
39480;1.2
39540;0
39600;2.4
39660;1.2
39720;0
39780;3
39840;1.8
39900;2.4
39960;2.4
40020;1.2
40080;0
40140;2.4
40200;0.6
40260;0
40320;2.4
40380;0.6
40440;0
40500;2.4
40560;1.8
40620;3
40680;3.6
40740;4.2
40800;3.6
40860;3.6
40920;3
40980;4.2
41040;3.6
41100;3
41160;3
41220;3
41280;4.2
41340;4.8
41400;3
41460;1.2
41520;0
41580;2.4
41640;0.6
41700;0
41760;0
41820;2.4
41880;0.6
41940;0
42000;0
42060;0
42120;0
42180;0
42240;0
42300;0
42360;0
42420;0
42480;0
42540;0
42600;0
42660;0
42720;0
42780;0
42840;0
42900;0
42960;0
43020;0
43080;0
43140;0
43200;0
43260;0
43320;0
43380;0
43440;0
43500;0
43560;0
43620;37.8
43680;24.6
43740;12.6
43800;15
43860;3.6
43920;3.6
43980;3.6
44040;4.2
44100;6
44160;9.6
44220;6
44280;4.8
44340;2.4
44400;2.4
44460;9.6
44520;4.2
44580;3
44640;1.2
44700;0
44760;2.4
44820;1.2
44880;0
44940;2.4
45000;3
45060;3.6
45120;3.6
45180;4.8
45240;3
45300;2.4
45360;2.4
45420;3.6
45480;3
45540;3
45600;3
45660;3
45720;3
45780;3.6
45840;6
45900;7.8
45960;25.8
46020;7.2
46080;4.2
46140;3.6
46200;1.8
46260;3.6
46320;2.4
46380;1.8
46440;1.8
46500;1.8
46560;1.8
46620;1.8
46680;3
46740;3
46800;3.6
46860;3
46920;3
46980;4.8
47040;6.6
47100;11.4
47160;13.8
47220;10.2
47280;7.2
47340;9
47400;7.8
47460;7.8
47520;8.4
47580;7.2
47640;7.8
47700;9
47760;7.2
47820;10.2
47880;4.2
47940;4.2
48000;3.6
48060;3.6
48120;2.4
48180;1.8
48240;1.8
48300;2.4
48360;2.4
48420;4.8
48480;4.2
48540;3.6
48600;3.6
48660;3
48720;3.6
48780;4.2
48840;4.2
48900;4.8
48960;4.8
49020;3
49080;3.6
49140;4.2
49200;2.4
49260;3.6
49320;3
49380;3
49440;3
49500;6.6
49560;6.6
49620;13.2
49680;6
49740;5.4
49800;5.4
49860;5.4
49920;4.8
49980;3.6
50040;7.2
50100;7.8
50160;12.6
50220;12.6
50280;11.4
50340;8.4
50400;6.6
50460;7.8
50520;9
50580;8.4
50640;10.2
50700;12
50760;13.2
50820;9
50880;8.4
50940;9.6
51000;9
51060;4.8
51120;4.2
51180;1.2
51240;0
51300;0
51360;2.4
51420;0.6
51480;0
51540;0
51600;0
51660;0
51720;0
51780;0
51840;0
51900;0
51960;0
52020;1.8
52080;0.6
52140;0
52200;0
52260;0
52320;1.8
52380;1.2
52440;4.8
52500;16.2
52560;9
52620;12.6
52680;15.6
52740;9.6
52800;7.2
52860;4.2
52920;4.8
52980;4.2
53040;3.6
53100;5.4
53160;6
53220;7.8
53280;9.6
53340;8.4
53400;7.2
53460;4.2
53520;6.6
53580;5.4
53640;5.4
53700;7.8
53760;9
53820;13.8
53880;12.6
53940;6.6
54000;6.6
54060;9
54120;4.2
54180;8.4
54240;12.6
54300;6
54360;7.8
54420;6
54480;7.2
54540;7.8
54600;4.8
54660;5.4
54720;7.2
54780;8.4
54840;11.4
54900;11.4
54960;12
55020;9
55080;7.2
55140;7.8
55200;9
55260;6
55320;5.4
55380;4.8
55440;3
55500;3.6
55560;3
55620;4.2
55680;6.6
55740;9.6
55800;8.4
55860;4.2
55920;4.2
55980;2.4
56040;3
56100;1.8
56160;1.2
56220;0
56280;2.4
56340;1.8
56400;2.4
56460;3
56520;3.6
56580;3.6
56640;3.6
56700;2.4
56760;3.6
56820;3
56880;3.6
56940;3
57000;3
57060;2.4
57120;3.6
57180;3
57240;1.8
57300;1.8
57360;2.4
57420;2.4
57480;1.2
57540;0
57600;0
57660;2.4
57720;1.2
57780;0
57840;4.2
57900;4.8
57960;3.6
58020;4.2
58080;4.2
58140;4.2
58200;2.4
58260;0.6
58320;0
58380;2.4
58440;1.2
58500;2.4
58560;1.8
58620;1.8
58680;4.2
58740;3
58800;1.2
58860;0
58920;3
58980;1.8
59040;0
59100;3
59160;3
59220;2.4
59280;2.4
59340;2.4
59400;2.4
59460;3.6
59520;3
59580;1.2
59640;1.8
59700;0.6
59760;0
59820;2.4
59880;0
59940;0
60000;2.4
60060;1.8
60120;0
60180;0
60240;1.8
60300;1.2
60360;0
60420;0
60480;1.8
60540;0.6
60600;0
60660;2.4
60720;0.6
60780;0
60840;2.4
60900;0.6
60960;0
61020;2.4
61080;1.8
61140;1.8
61200;1.8
61260;2.4
61320;3
61380;1.2
61440;2.4
61500;1.2
61560;1.8
61620;1.8
61680;0
61740;2.4
61800;0.6
61860;0
61920;0
61980;0
62040;0
62100;0
62160;0
62220;0
62280;0
62340;2.4
62400;0.6
62460;0
62520;0
62580;0
62640;3.6
62700;2.4
62760;3
62820;3.6
62880;6
62940;9
63000;16.8
63060;10.8
63120;7.8
63180;9
63240;7.8
63300;3.6
63360;7.2
63420;2.4
63480;1.2
63540;0
63600;4.2
63660;1.8
63720;2.4
63780;1.8
63840;2.4
63900;1.8
63960;3
64020;2.4
64080;2.4
64140;3
64200;1.8
64260;2.4
64320;2.4
64380;1.8
64440;3.6
64500;3
64560;2.4
64620;2.4
64680;3
64740;1.8
64800;3.6
64860;1.8
64920;3.6
64980;3
65040;7.8
65100;13.2
65160;12
65220;10.2
65280;9
65340;6.6
65400;4.2
65460;5.4
65520;3.6
65580;3
65640;2.4
65700;1.8
65760;1.8
65820;0
65880;3
65940;3.6
66000;3.6
66060;4.2
66120;1.8
66180;2.4
66240;1.2
66300;0
66360;2.4
66420;0
66480;0
66540;0
66600;0
66660;0
66720;0
66780;0
66840;0
66900;0
66960;0
67020;0
67080;0
67140;0
67200;0
67260;0
67320;0
67380;0
67440;0
67500;0
67560;0
67620;0
67680;0
67740;0
67800;0
67860;0
67920;0
67980;0
68040;0
68100;0
68160;0
68220;0
68280;0
68340;0
68400;0
68460;0
68520;0
68580;0
68640;0
68700;0
68760;0
68820;0
68880;0
68940;0
69000;0
69060;0
69120;0
69180;0
69240;0
69300;0
69360;0
69420;0
69480;0
69540;0
69600;0
69660;0
69720;0
69780;0
69840;0
69900;0
69960;0
70020;0
70080;0
70140;0
70200;0
70260;0
70320;0
70380;0
70440;0
70500;0
70560;0
70620;0
70680;0
70740;0
70800;0
70860;0
70920;0
70980;0
71040;0
71100;0
71160;0
71220;0
71280;0
71340;0
71400;0
71460;0
71520;0
71580;0
71640;0
71700;0
71760;0
71820;0
71880;0
71940;0
72000;0
72060;0
72120;0
72180;0
72240;0
72300;0
72360;0
72420;0
72480;0
72540;0
72600;0
72660;0
72720;0
72780;0
72840;0
72900;0
72960;0
73020;0
73080;0
73140;0
73200;0
73260;0
73320;0
73380;0
73440;0
73500;0
73560;0
73620;0
73680;0
73740;0
73800;0
73860;0
73920;0
73980;0
74040;0
74100;0
74160;0
74220;0
74280;0
74340;0
74400;0
74460;0
74520;0
74580;0
74640;0
74700;0
74760;0
74820;0
74880;0
74940;0
75000;0
75060;0
75120;0
75180;0
75240;0
75300;0
75360;0
75420;0
75480;0
75540;0
75600;0
75660;0
75720;0
75780;0
75840;0
75900;0
75960;0
76020;0
76080;0
76140;1.8
76200;1.2
76260;0
76320;0
76380;0
76440;0
76500;0
76560;0
76620;0
76680;0
76740;0
76800;0
76860;0
76920;0
76980;0
77040;0
77100;0
77160;4.2
77220;13.2
77280;12
77340;10.8
77400;3
77460;2.4
77520;3.6
77580;3
77640;1.2
77700;2.4
77760;1.2
77820;0
77880;0
77940;2.4
78000;1.2
78060;0
78120;4.2
78180;0.6
78240;0
78300;0
78360;0
78420;1.8
78480;0.6
78540;0
78600;0
78660;1.8
78720;0.6
78780;0
78840;3.6
78900;3
78960;2.4
79020;4.8
79080;1.2
79140;0
